claim_id,paper_section,experiment,baseline_identity,changed_identity,condition,seed,metric,raw_value,display_value,unit,source_artifact,source_hash,qualification_status
HSIAO_ALGORITHMIC_AREA_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,17,standard_cell_instance_area_um2,19135.9,19136,um2,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_AREA_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,19,standard_cell_instance_area_um2,19228.4,19228,um2,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_AREA_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,23,standard_cell_instance_area_um2,19152.1,19152,um2,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_AREA_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,aggregate_mean,standard_cell_instance_area_um2,19190.64,19191,um2,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_WIRE_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,11,detailed_route_wirelength_um,49903.0,49903,um,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_WIRE_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,13,detailed_route_wirelength_um,50142.0,50142,um,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_WIRE_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,17,detailed_route_wirelength_um,49599.0,49599,um,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_WIRE_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,19,detailed_route_wirelength_um,49617.0,49617,um,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_WIRE_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,23,detailed_route_wirelength_um,49791.0,49791,um,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_WIRE_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,aggregate_mean,detailed_route_wirelength_um,49810.4,49810,um,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_TIMING_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,11,slack_derived_frequency_mhz,212.0593935949581,212.1,MHz,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_TIMING_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,13,slack_derived_frequency_mhz,215.54371981040774,215.5,MHz,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_TIMING_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,17,slack_derived_frequency_mhz,207.01790704895976,207.0,MHz,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_TIMING_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,19,slack_derived_frequency_mhz,214.31954615692905,214.3,MHz,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_TIMING_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,23,slack_derived_frequency_mhz,215.61947475095948,215.6,MHz,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_TIMING_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,aggregate_mean,slack_derived_frequency_mhz,212.91200827244285,212.9,MHz,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_ENERGY_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,11,achievable_no_error_energy_pj_per_operation,150.04507206010533,150.05,pJ/op,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_ENERGY_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,13,achievable_no_error_energy_pj_per_operation,148.87430114482032,148.87,pJ/op,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_ENERGY_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,17,achievable_no_error_energy_pj_per_operation,149.06313636525422,149.06,pJ/op,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_ENERGY_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,19,achievable_no_error_energy_pj_per_operation,150.77111060360002,150.77,pJ/op,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_ENERGY_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,23,achievable_no_error_energy_pj_per_operation,149.09113472140987,149.09,pJ/op,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HSIAO_ALGORITHMIC_ENERGY_ABS,Results,10 ns absolute scale,hsiao_algorithmic,hsiao_algorithmic,10 ns,aggregate_mean,achievable_no_error_energy_pj_per_operation,149.56895097903796,149.57,pJ/op,docs/date2027/revision2/results/REV2_MANUSCRIPT_EVIDENCE.json,724d1ba023c7a6f3d68324c21f9999af46104602a35f0b93ccd8f73bcfcd165b,QUALIFIED_MATCHED_PHYSICAL
HS_AREA,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,11,area effect,-0.877074548740219,-0.877,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_AREA,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,13,area effect,-0.7106508999144887,-0.711,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_AREA,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,17,area effect,-0.24874711928888726,-0.249,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_AREA,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,19,area effect,-0.4160512575149258,-0.416,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_AREA,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,23,area effect,-0.5680839176904845,-0.568,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_AREA,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,aggregate_mean,area effect,-0.564121548629801,-0.564,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_CELLS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,11,cell-count effect,0.13780431786862654,+0.138,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_CELLS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,13,cell-count effect,0.09195402298850575,+0.092,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_CELLS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,17,cell-count effect,0.5522319374137138,+0.552,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_CELLS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,19,cell-count effect,0.18373909049150206,+0.184,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_CELLS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,23,cell-count effect,0.41379310344827586,+0.414,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_CELLS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,aggregate_mean,cell-count effect,0.27590449444212484,+0.276,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_WIRE,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,11,detailed-wire effect,3.995751758411318,+3.996,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_WIRE,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,13,detailed-wire effect,1.7829364604523155,+1.783,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_WIRE,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,17,detailed-wire effect,2.9960281457287445,+2.996,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_WIRE,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,19,detailed-wire effect,8.30360561904186,+8.304,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_WIRE,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,23,detailed-wire effect,2.257436082826213,+2.257,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_WIRE,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,aggregate_mean,detailed-wire effect,3.8671516132920907,+3.867,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_VIAS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,11,via-count effect,3.1986012547567624,+3.199,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_VIAS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,13,via-count effect,5.119134325252315,+5.119,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_VIAS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,17,via-count effect,3.391740957065273,+3.392,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_VIAS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,19,via-count effect,5.013355249640435,+5.013,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_VIAS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,23,via-count effect,2.8679709105807643,+2.868,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_VIAS,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,aggregate_mean,via-count effect,3.91816053945911,+3.918,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_TIMING,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,11,signed-slack-derived frequency effect,-5.8868844835878935,-5.887,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_TIMING,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,13,signed-slack-derived frequency effect,1.2023619694130587,+1.202,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_TIMING,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,17,signed-slack-derived frequency effect,13.105802687096945,+13.106,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_TIMING,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,19,signed-slack-derived frequency effect,1.3944664650047105,+1.394,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_TIMING,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,23,signed-slack-derived frequency effect,3.4625071666157368,+3.463,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_TIMING,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,aggregate_mean,signed-slack-derived frequency effect,2.655650760908512,+2.656,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_ENERGY,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,11,energy/op effect,1.8906776906129092,+1.891,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_ENERGY,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,13,energy/op effect,0.14389697279642558,+0.144,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_ENERGY,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,17,energy/op effect,0.8561146098131285,+0.856,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_ENERGY,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,19,energy/op effect,2.497265449835875,+2.497,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_ENERGY,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,23,energy/op effect,1.254018726112696,+1.254,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
HS_ENERGY,Abstract; Results; Conclusion,Structural Hsiao,hsiao_flat,hsiao_hierarchical,10 ns,aggregate_mean,energy/op effect,1.3283946898342067,+1.328,percent,campaigns/date_2027_breadth_remediation/analysis/A_structural_pair_summary.json,afdabd15ba599c9cf9a1398a7cdeac0a05a5d7b392250cc0a0047b630c4ae543,QUALIFIED_MATCHED_PHYSICAL
POWER_SECDED_COMB_INTERNAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,11,internal_power_w,6.786616984755001,6.7866,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_INTERNAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,13,internal_power_w,6.703948136419,6.7039,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_INTERNAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,17,internal_power_w,6.813587620853999,6.8136,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_INTERNAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,19,internal_power_w,6.754889618605,6.7549,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_INTERNAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,23,internal_power_w,6.707548629493,6.7075,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_INTERNAL_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,aggregate_mean,internal_power_w,6.7533181980252,6.7533,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_SWITCHING_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,11,switching_power_w,7.788169197738,7.7882,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_SWITCHING_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,13,switching_power_w,7.899085991085001,7.8991,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_SWITCHING_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,17,switching_power_w,7.834433577955,7.8344,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_SWITCHING_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,19,switching_power_w,7.814452052116001,7.8145,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_SWITCHING_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,23,switching_power_w,7.774383760989,7.7744,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_SWITCHING_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,aggregate_mean,switching_power_w,7.8221049159766,7.8221,mW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,11,leakage_power_w,7.300083204598,7.3001,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,13,leakage_power_w,7.288157632956,7.2882,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
POWER_SECDED_COMB_LEAKAGE_POWER_W,Results,SECDED power accounting,secded_comb,secded_comb,10 ns,17,leakage_power_w,7.3370913789009995,7.3371,nW,campaigns/date_2027_breadth_remediation/analysis/B_power_components_summary.json,cdf619aaab1f7761e5204d67494fb0a7b5413c5763322d6feb0962f5e7ca6bb1,QUALIFIED_HASH_JOINED_POWER
