hardware_identity,family,architecture,seed,target_ns,activity_class,semantic_action,evidence_origin,rtl_hash,odb_hash,spef_hash,sdc_hash,netlist_hash,vcd_hash,internal_power,switching_power,leakage_power,total_power,sequential_internal_power,sequential_switching_power,sequential_leakage_power,sequential_total_power,combinational_internal_power,combinational_switching_power,combinational_leakage_power,combinational_total_power,clock_internal_power,clock_switching_power,clock_leakage_power,clock_total_power,trace_duration,useful_operations,energy_per_op,eligibility,direct_vcd_annotated_pin_count,unannotated_pin_count,power_unit,trace_duration_unit,energy_per_op_unit,source_power_report,power_report_hash,source_run_root,execution_attempt
hsiao-algorithmic-combinational-72-64-rev2-v1,hsiao,hsiao_flat,19,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,f0d412511cf3fce797a5eb52d849571aa1f72e4904e286e40a32d54044fdb5e7,63acb075dfb4a6c079a7e4dde7c7a90ee5317db156ef0fa48e38fea678dbb15d,b4cfb9842af5a1dd9a18c346b4ae007050e0284412eba8cfbfbf038e1446bfb9,1906b3694e2b02535b02751c084e52530b4c158398ac1e13635b871b4209b68c,c96e4102b3861dc63a8341b2fb9ca64f429d4233a9acb1925eb82d82fef23187,c2829f6c1ed437963c74a4925451b3e27202c51a363459408c0ac6c6a24d66c9,0.007026017643511,0.008049747906625,7.482579889029e-09,0.01507577300072,0.001896103611216,0.000333916512318,2.943884025441e-09,0.002230023266748,0.004223105497658,0.007140096276999,3.894160105489e-09,0.01136320549995,0.000906812492758,0.0005757389008068,6.445449729497e-10,0.001482552150264,1000100000,100000,150.77280578020074,TIMING_FEASIBLE_10NS,139,4937,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_flat-seed-19/power/W1.power.rpt,091e8cb293ce509f1c7ab967c46d69895923fb19208193b560a3da2feb81eb58,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_flat-seed-19,3
hsiao-algorithmic-combinational-72-64-rev2-v1,hsiao,hsiao_flat,19,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,f0d412511cf3fce797a5eb52d849571aa1f72e4904e286e40a32d54044fdb5e7,63acb075dfb4a6c079a7e4dde7c7a90ee5317db156ef0fa48e38fea678dbb15d,b4cfb9842af5a1dd9a18c346b4ae007050e0284412eba8cfbfbf038e1446bfb9,1906b3694e2b02535b02751c084e52530b4c158398ac1e13635b871b4209b68c,c96e4102b3861dc63a8341b2fb9ca64f429d4233a9acb1925eb82d82fef23187,642670cc9d8a2de9627033d58d16f43befd2edcfcfc387f49f28f956bd9e124b,0.007025551982224,0.008048856630921,7.482557684568e-09,0.01507441606373,0.001896074856631,0.0003338834212627,2.943886023843e-09,0.002229961333796,0.004222668241709,0.007139237131923,3.894138789207e-09,0.01136190909892,0.000906812492758,0.0005757389008068,6.445449729497e-10,0.001482552150264,1000100000,100000,150.75923505336377,TIMING_FEASIBLE_10NS,139,4937,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_flat-seed-19/power/W2.power.rpt,dcfe50661127cb39bd053c2c2a2e75063ae17d62e695a1ca3c41345fd01d71a5,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_flat-seed-19,3
hsiao-algorithmic-combinational-72-64-rev2-v1,hsiao,hsiao_flat,23,10.0,W0,clean_access,DATE_BASELINE,f0d412511cf3fce797a5eb52d849571aa1f72e4904e286e40a32d54044fdb5e7,b789c536b13eb68d38e347c7388f487b2c60448c43c2fd523976e3d7306467bb,089c2fb5ede9fe343cf9c6c6d777f2422f6055bc9f957ac0254ee640a4cb4069,1906b3694e2b02535b02751c084e52530b4c158398ac1e13635b871b4209b68c,b714480f260e014124a581c7238a09b067f27fe9ebe8ac0631dbe9770f973f82,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,0.006935041863471,0.00797257386148,7.457381379083e-09,0.01490762270987,0.001896706293337,0.0003395795647521,2.943885135664e-09,0.002236288972199,0.004222535062581,0.007052562199533,3.894152111883e-09,0.01127510145307,0.0008158025448211,0.0005804307875223,6.193557333667e-10,0.00139623391442,1000100000,100000,149.09113472140987,TIMING_FEASIBLE_10NS,139,4933,W,ps,pJ,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-flat-seed-23/power/A_hsiao_flat-no_error.power.rpt,5a098203d70c2ff0fcb4e4b0fb21b9cd44c66a63da4f4cfb6c772fba05303f1b,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-flat-seed-23,DATE_BASELINE
hsiao-algorithmic-combinational-72-64-rev2-v1,hsiao,hsiao_flat,23,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,f0d412511cf3fce797a5eb52d849571aa1f72e4904e286e40a32d54044fdb5e7,b789c536b13eb68d38e347c7388f487b2c60448c43c2fd523976e3d7306467bb,089c2fb5ede9fe343cf9c6c6d777f2422f6055bc9f957ac0254ee640a4cb4069,1906b3694e2b02535b02751c084e52530b4c158398ac1e13635b871b4209b68c,b714480f260e014124a581c7238a09b067f27fe9ebe8ac0631dbe9770f973f82,c2829f6c1ed437963c74a4925451b3e27202c51a363459408c0ac6c6a24d66c9,0.006935093551874,0.007972694002092,7.457389372689e-09,0.01490779500455,0.00189670722466,0.0003395812236704,2.943884025441e-09,0.002236291533336,0.004222583957016,0.007052678614855,3.894160105489e-09,0.01127526629716,0.0008158025448211,0.0005804307875223,6.193557333667e-10,0.00139623391442,1000100000,100000,149.09285784050456,TIMING_FEASIBLE_10NS,139,4933,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_flat-seed-23/power/W1.power.rpt,99a9c12db99f9621d3886ae35d2e9a3de9c88783c78dfaf212a976e06198f73f,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_flat-seed-23,3
hsiao-algorithmic-combinational-72-64-rev2-v1,hsiao,hsiao_flat,23,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,f0d412511cf3fce797a5eb52d849571aa1f72e4904e286e40a32d54044fdb5e7,b789c536b13eb68d38e347c7388f487b2c60448c43c2fd523976e3d7306467bb,089c2fb5ede9fe343cf9c6c6d777f2422f6055bc9f957ac0254ee640a4cb4069,1906b3694e2b02535b02751c084e52530b4c158398ac1e13635b871b4209b68c,b714480f260e014124a581c7238a09b067f27fe9ebe8ac0631dbe9770f973f82,642670cc9d8a2de9627033d58d16f43befd2edcfcfc387f49f28f956bd9e124b,0.006934633944184,0.007971819490194,7.457367168229e-09,0.0149064604193,0.00189667835366,0.000339549878845,2.943886023843e-09,0.002236231230199,0.004222150426358,0.007051835302263,3.894138789207e-09,0.01127398945391,0.0008158025448211,0.0005804307875223,6.193557333667e-10,0.00139623391442,1000100000,100000,149.0795106534193,TIMING_FEASIBLE_10NS,139,4933,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_flat-seed-23/power/W2.power.rpt,5706e207712b00b60e941e120c59219bc070ec910a1d835532f9d250eace5ce8,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_flat-seed-23,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,11,10.0,W0,clean_access,DATE_BASELINE,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,3b9b7991bd7016e6879153a9bef2d659499c75cae2df42b7c4a4a7eed63de465,8563a02611fc39bd269f0ea47c907f98951b70fb7af6f0720bf74a9a0bd0f273,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,3e9a26abcbc97c45b5d003e4cf01035088ac905580b58ae842141173d141fec4,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,0.006735441740602,0.008551216684282,7.226077958222e-09,0.0152866654098,0.001893866807222,0.0003662638191599,2.943884247486e-09,0.002260133624077,0.003941453527659,0.007597310002893,3.630768796725e-09,0.01153876725584,0.000900118611753,0.0005876432405785,6.514342953956e-10,0.001487762550823,1000100000,100000,152.88194076340983,TIMING_FEASIBLE_10NS,139,5055,W,ps,pJ,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-11/power/A_hsiao_hierarchical-no_error.power.rpt,357c45a191d822aca24dbe4ad650d53aba67bd2355fcfd48d7f383f6225fb2fd,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-11,DATE_BASELINE
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,11,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,3b9b7991bd7016e6879153a9bef2d659499c75cae2df42b7c4a4a7eed63de465,8563a02611fc39bd269f0ea47c907f98951b70fb7af6f0720bf74a9a0bd0f273,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,3e9a26abcbc97c45b5d003e4cf01035088ac905580b58ae842141173d141fec4,c2829f6c1ed437963c74a4925451b3e27202c51a363459408c0ac6c6a24d66c9,0.006735490169376,0.008551344275475,7.226083731382e-09,0.01528684236109,0.001893867738545,0.0003662702802103,2.943883581352e-09,0.002260141074657,0.003941500093788,0.007597433403134,3.630775236019e-09,0.01153893768787,0.000900118611753,0.0005876432405785,6.514342953956e-10,0.001487762550823,1000100000,100000,152.8837104532611,TIMING_FEASIBLE_10NS,139,5055,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-11/power/W1.power.rpt,ca276a6c2593a2e01b7966395d75b154036d7427dc6e6ee5b3f97cfa3c9dd07c,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-11,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,11,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,3b9b7991bd7016e6879153a9bef2d659499c75cae2df42b7c4a4a7eed63de465,8563a02611fc39bd269f0ea47c907f98951b70fb7af6f0720bf74a9a0bd0f273,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,3e9a26abcbc97c45b5d003e4cf01035088ac905580b58ae842141173d141fec4,642670cc9d8a2de9627033d58d16f43befd2edcfcfc387f49f28f956bd9e124b,0.006735001225024,0.008550371043384,7.226078402311e-09,0.01528538018465,0.001893839566037,0.000366246298654,2.943885135664e-09,0.002260088920593,0.003941038157791,0.007596482522786,3.630769462859e-09,0.01153752394021,0.000900118611753,0.0005876432405785,6.514342953956e-10,0.001487762550823,1000100000,100000,152.86908722668466,TIMING_FEASIBLE_10NS,139,5055,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-11/power/W2.power.rpt,c861e45ce05bf11d17771f0b3bc2eaa142b370ec88f89b3a897e4ad3931c0028,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-11,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,13,10.0,W0,clean_access,DATE_BASELINE,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,6316705c848f67a77b5fb43e6d309be4840b757e31b53f56665f6df772cc28e0,9140faa249ef058d574b0082a9023185e52186f75d325b5ebd4ffbb657d1a223,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,e2966ab694d874285791466383ec7c433dc79150dd3f69ee63128121c30f930c,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,0.006674079690129,0.008233274333179,7.202949792173e-09,0.01490736193955,0.001893424894661,0.000359130295692,2.943884247486e-09,0.002252558246255,0.003911572974175,0.007291658315808,3.621813515764e-09,0.01120323501527,0.0008690878748894,0.000582484935876,6.372610217298e-10,0.00145157345105,1000100000,100000,149.08852675743955,TIMING_FEASIBLE_10NS,139,5047,W,ps,pJ,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-13/power/A_hsiao_hierarchical-no_error.power.rpt,af0a72a6442feb42de889514b1b775553d87e443ea92af22d62bd1097102d878,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-13,DATE_BASELINE
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,13,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,6316705c848f67a77b5fb43e6d309be4840b757e31b53f56665f6df772cc28e0,9140faa249ef058d574b0082a9023185e52186f75d325b5ebd4ffbb657d1a223,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,e2966ab694d874285791466383ec7c433dc79150dd3f69ee63128121c30f930c,c2829f6c1ed437963c74a4925451b3e27202c51a363459408c0ac6c6a24d66c9,0.006674133706838,0.008233400061727,7.202955565333e-09,0.01490754075348,0.001893426291645,0.0003591381537262,2.943883581352e-09,0.002252567559481,0.003911620937288,0.007291776128113,3.621819955058e-09,0.01120340079069,0.0008690878748894,0.000582484935876,6.372610217298e-10,0.00145157345105,1000100000,100000,149.09031507555346,TIMING_FEASIBLE_10NS,139,5047,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-13/power/W1.power.rpt,8502dea8a90c727fd823ca9e382612de325e1ce5d22f1e36db24f3dfaaeacb37,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-13,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,13,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,6316705c848f67a77b5fb43e6d309be4840b757e31b53f56665f6df772cc28e0,9140faa249ef058d574b0082a9023185e52186f75d325b5ebd4ffbb657d1a223,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,e2966ab694d874285791466383ec7c433dc79150dd3f69ee63128121c30f930c,642670cc9d8a2de9627033d58d16f43befd2edcfcfc387f49f28f956bd9e124b,0.006673651747406,0.008232497610152,7.202950236262e-09,0.01490615680814,0.00189339753706,0.0003591226122808,2.943885135664e-09,0.002252523088828,0.003911168314517,0.007290885783732,3.621814181898e-09,0.01120205782354,0.0008690878748894,0.000582484935876,6.372610217298e-10,0.00145157345105,1000100000,100000,149.07647423820814,TIMING_FEASIBLE_10NS,139,5047,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-13/power/W2.power.rpt,48eb688a5e6119acb6e6bb2708d5b53b3369211dba0f0a794827d7dfd78c8e6c,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-13,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,17,10.0,W0,clean_access,DATE_BASELINE,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,72d75d9c22d66c873afc6004573f8343425d3ee8b6bc19174fbf52eb0f656947,10cc2bb7506d12acca4eea8699c9655e974c0aa058a6388946dffb9a7d6e18aa,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,46599d2030694556ced71c78d07802706247b17a24370664358a81850d1a0a03,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,0.00677306484431,0.008259353227913,7.222832110187e-09,0.0150324255228,0.001893428270705,0.000357436016202,2.943884247486e-09,0.00225086719729,0.004000435117632,0.007316048722714,3.639538670441e-09,0.01131648756564,0.0008792074513622,0.0005858687800355,6.394177964886e-10,0.001465076813474,1000100000,100000,150.3392876535228,TIMING_FEASIBLE_10NS,139,5062,W,ps,pJ,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-17/power/A_hsiao_hierarchical-no_error.power.rpt,dea875fb0d624ae48e693e5a8fed830eae021b64bfd203dc3c86d875d2ce2996,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-17,DATE_BASELINE
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,17,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,72d75d9c22d66c873afc6004573f8343425d3ee8b6bc19174fbf52eb0f656947,10cc2bb7506d12acca4eea8699c9655e974c0aa058a6388946dffb9a7d6e18aa,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,46599d2030694556ced71c78d07802706247b17a24370664358a81850d1a0a03,c2829f6c1ed437963c74a4925451b3e27202c51a363459408c0ac6c6a24d66c9,0.006773103028536,0.008259478956461,7.222837883347e-09,0.01503258943558,0.001893429434858,0.0003574400325306,2.943883581352e-09,0.002250872552395,0.004000476095825,0.007316168863326,3.639545109735e-09,0.01131664868444,0.0008792074513622,0.0005858687800355,6.394177964886e-10,0.001465076813474,1000100000,100000,150.3409269452356,TIMING_FEASIBLE_10NS,139,5062,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-17/power/W1.power.rpt,dd7772e650e2f8da4d643380b4550a6df2aa2ddf157fcc2b9579832573e6cb29,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-17,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,17,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,72d75d9c22d66c873afc6004573f8343425d3ee8b6bc19174fbf52eb0f656947,10cc2bb7506d12acca4eea8699c9655e974c0aa058a6388946dffb9a7d6e18aa,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,46599d2030694556ced71c78d07802706247b17a24370664358a81850d1a0a03,642670cc9d8a2de9627033d58d16f43befd2edcfcfc387f49f28f956bd9e124b,0.006772606633604,0.008258546702564,7.222832554277e-09,0.01503116078675,0.00189340126235,0.0003574172151275,2.943885135664e-09,0.002250821562484,0.00400000391528,0.007315260358155,3.639539336575e-09,0.01131526753306,0.0008792074513622,0.0005858687800355,6.394177964886e-10,0.001465076813474,1000100000,100000,150.32663902828676,TIMING_FEASIBLE_10NS,139,5062,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-17/power/W2.power.rpt,e365aaaf6167a3bb48bc4c112ec5f86b019d913816dbe7a9b10835ac19c10e01,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-17,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,19,10.0,W0,clean_access,DATE_BASELINE,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,b933abd2b2c91bf74a09852f324da2106f5c89846d1873d571d71cd70507a026,bf225d3e4485ac51e4c77f45ddc241a59193563ec9b72cf8fadb13bb42f3d049,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,151a03f7b980d75b04490e8486c8b72de017732d0579fdfde6fac362771e9806,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,0.006815666798502,0.008636406622827,7.271471424986e-09,0.01545208133757,0.001893902546726,0.0003640646173153,2.943884247486e-09,0.002257970161736,0.003974510356784,0.007671732921153,3.635573397887e-09,0.01164624653757,0.0009472565725446,0.0006006096373312,6.920224393525e-10,0.001547866966575,1000100000,100000,154.53626545703756,TIMING_FEASIBLE_10NS,139,5057,W,ps,pJ,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-19/power/A_hsiao_hierarchical-no_error.power.rpt,5219ed0589009e926efbfdd883dba26561a098e8350ee5d492a136842f2bee4b,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-19,DATE_BASELINE
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,19,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,b933abd2b2c91bf74a09852f324da2106f5c89846d1873d571d71cd70507a026,bf225d3e4485ac51e4c77f45ddc241a59193563ec9b72cf8fadb13bb42f3d049,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,151a03f7b980d75b04490e8486c8b72de017732d0579fdfde6fac362771e9806,c2829f6c1ed437963c74a4925451b3e27202c51a363459408c0ac6c6a24d66c9,0.006815715227276,0.008636567741632,7.271477198145e-09,0.01545228995383,0.001893903478049,0.0003640604845714,2.943883581352e-09,0.002257966902107,0.003974556922913,0.007671897765249,3.63557983718e-09,0.01164645887911,0.0009472565725446,0.0006006096373312,6.920224393525e-10,0.001547866966575,1000100000,100000,154.53835182825384,TIMING_FEASIBLE_10NS,139,5057,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-19/power/W1.power.rpt,3c12aa6447365b82ee9fc6d1bf00a34f31284f7ee8fbf6bd870fb331e339499e,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-19,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,19,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,b933abd2b2c91bf74a09852f324da2106f5c89846d1873d571d71cd70507a026,bf225d3e4485ac51e4c77f45ddc241a59193563ec9b72cf8fadb13bb42f3d049,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,151a03f7b980d75b04490e8486c8b72de017732d0579fdfde6fac362771e9806,642670cc9d8a2de9627033d58d16f43befd2edcfcfc387f49f28f956bd9e124b,0.006815228611231,0.008635608479381,7.271471869075e-09,0.01545084454119,0.001893875189126,0.0003640424984042,2.943885135664e-09,0.00225792080164,0.003974101971835,0.007670949678868,3.63557406402e-09,0.01164505537599,0.0009472565725446,0.0006006096373312,6.920224393525e-10,0.001547866966575,1000100000,100000,154.5238962564412,TIMING_FEASIBLE_10NS,139,5057,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-19/power/W2.power.rpt,0e11ef23b15277e080aa94afd33454255ab9b3f5cbab4669a1801cf0117527e0,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-19,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,23,10.0,W0,clean_access,DATE_BASELINE,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,2a286472121532a9e0bd5591eb3cf39b06dcf42f516f7182aab99d001709ea6b,fe4dccb9e289d05aede2cbfecf2cd3dcd06e8fec7feec15f38f054a4f491c5c6,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,4b3b1254e1f0c63706cd9ee082adc33ac2d0c738ad29c15e703df7c4b9cda8b1,0117c68c59ca87e85b4aa699eca26be1d20d83e26213030ee835cc4739542c99,0.006733514834195,0.008361045271158,7.214733699357e-09,0.01509456709027,0.001893760403618,0.000360894104233,2.943884247486e-09,0.002254657447338,0.003984728828073,0.007433386519551,3.640377999048e-09,0.01141811907291,0.0008550224592909,0.0005667632794939,6.304806676738e-10,0.001421786262654,1000100000,100000,150.9607654697903,TIMING_FEASIBLE_10NS,139,5060,W,ps,pJ,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-23/power/A_hsiao_hierarchical-no_error.power.rpt,a12a2f1ffff00d5c257c61ec0bba9a4020301583637f282c04afa3a44605a902,/var/lib/green-ecc-date2027-breadth-remediation/runs/A/A-hsiao-hierarchical-seed-23,DATE_BASELINE
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,23,10.0,W1,successful_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,2a286472121532a9e0bd5591eb3cf39b06dcf42f516f7182aab99d001709ea6b,fe4dccb9e289d05aede2cbfecf2cd3dcd06e8fec7feec15f38f054a4f491c5c6,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,4b3b1254e1f0c63706cd9ee082adc33ac2d0c738ad29c15e703df7c4b9cda8b1,c2829f6c1ed437963c74a4925451b3e27202c51a363459408c0ac6c6a24d66c9,0.006733566056937,0.008361195214093,7.214739472516e-09,0.01509476825595,0.001893761800602,0.0003608946863096,2.943883581352e-09,0.002254659542814,0.003984782844782,0.007433533668518,3.640384438341e-09,0.01141832023859,0.0008550224592909,0.0005667632794939,6.304806676738e-10,0.001421786262654,1000100000,100000,150.962777327756,TIMING_FEASIBLE_10NS,139,5060,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-23/power/W1.power.rpt,9a1c04535057e22677cf0550941beaa387cbf94ca4abc3831b57c9e8a256bf24,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-23,3
hsiao-hierarchical-nibble-decode-combinational-72-64-breadth-v1,hsiao,hsiao_hierarchical,23,10.0,W2,successful_detection_not_correction,SUSTAINABILITY_EXTENSION,fa69cfcd07f750968c3a370e6b770058f48a60e45e26e6794d003815d0552565,2a286472121532a9e0bd5591eb3cf39b06dcf42f516f7182aab99d001709ea6b,fe4dccb9e289d05aede2cbfecf2cd3dcd06e8fec7feec15f38f054a4f491c5c6,7299aff7358a58428c0a117c2f587e10c6f55ff8527b755cfc070efbb6b7a15e,4b3b1254e1f0c63706cd9ee082adc33ac2d0c738ad29c15e703df7c4b9cda8b1,642670cc9d8a2de9627033d58d16f43befd2edcfcfc387f49f28f956bd9e124b,0.006733081303537,0.008360278792679,7.214734143446e-09,0.0150933675468,0.001893733162433,0.0003608757106122,2.943885135664e-09,0.002254611812532,0.003984321840107,0.007432639598846,3.640378665182e-09,0.01141696516424,0.0008550224592909,0.0005667632794939,6.304806676738e-10,0.001421786262654,1000100000,100000,150.9487688355468,TIMING_FEASIBLE_10NS,139,5060,W,ps,pJ,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-23/power/W2.power.rpt,930b91351122bf2719db62f2e29d903d1aa878884343fc68cf0257dd2c3270ac,/var/lib/green-ecc-iscas-sustainability/gate1_activity_power_attempt03/runs/hsiao_hierarchical-seed-23,3
